PPIN,ISR,OOS,INACTIVE
BB140012,2,.,.
BB140015,3,2,1
BB140038,1,.,.
BB140039,3,2,.
BB140044,1,.,.
BB140063,3,5,1
BB140067,3,2,1
BB140069,2,.,.
BB140086,3,2,.
BB140088,3,2,1
BB140090,3,3,1
BB140091,3,5,1
BB140093,1,.,.
BB140094,1,.,.
BB140096,3,5,.
BB140098,3,2,.
BB140102,1,.,.
BB140104,1,.,.
BB140105,1,.,.
BB140108,3,2,1
BB140109,3,2,.
BB140118,3,7,.
BB140123,3,3,1
BB140127,3,3,.
BB140140,1,.,.
BB140146,1,.,.
BB140148,3,12,1
BB140151,1,.,.
BB140154,3,3,1
BB140157,2,.,.
BB140159,3,5,.
BB140162,1,.,.
BB140165,3,5,.
BB140168,3,5,.
BB140174,1,.,.
BB140175,1,.,.
BB140176,3,5,.
BB140177,3,5,.
BB140181,3,12,1
BB140182,3,12,1
BB140192,1,.,.
BB140195,1,.,.
BB140198,3,5,1
BB140199,3,5,.
BB140203,3,2,.
BB140205,3,8,1
BB140209,3,12,1
BB140214,1,.,.
BB140240,3,2,1
BB140253,3,5,.
BB140257,1,.,.
BB140275,1,.,.
BB140289,3,3,.
BB140308,3,12,1
BB140310,3,3,1
BB140315,3,3,.
BB140320,1,.,.
BB140340,3,2,.
BB140341,2,.,.
BB140344,3,2,.
BB140345,1,.,.
BB140348,3,3,.
BB140349,3,12,1
BB140358,3,2,1
BB140362,1,.,.
BB140365,1,.,.
BB140367,2,.,.
BB140369,1,.,.
BB140371,3,2,.
BB140378,2,.,.
BB140381,2,.,.
BB140385,3,5,.
BB140388,3,5,.
BB140399,3,12,1
BB140401,3,5,.
BB140404,2,.,.
BB140410,2,.,.
BB140415,2,.,.
BB140424,3,12,1
BB140427,1,.,.
BB140461,3,3,1
BB140473,3,5,.
BB140497,3,3,1
BB140505,1,.,.
BB140509,3,3,1
BB140523,3,5,.
BB140528,3,2,.
BB140589,3,2,.
BB140603,1,.,.
BB140604,3,5,.
BB140605,3,8,.
BB140606,3,3,1
BB140609,3,7,.
BB140610,2,.,.
BB140652,3,3,1
BB140697,2,.,.
BB140708,2,.,.
BB140710,3,2,.
BB140718,3,3,1
BB140719,3,3,1
BB140720,3,2,1
BB140723,3,2,.
BB140729,1,.,.
BB140735,2,.,.
BB140741,3,2,.
BB140742,3,8,.
BB140756,3,2,1
BB140759,3,5,.
BB140770,3,5,.
BB140785,3,5,.
BB140786,3,5,.
BB140787,3,5,.
BB140791,2,.,.
BB140793,1,.,.
BB140895,2,.,.
BB140898,1,.,.
BB140901,1,.,.
BB140905,2,.,.
BB140965,1,.,.
BB140966,3,5,.
BB141000,3,12,1
BB141016,3,2,1
BB141020,1,.,.
BB141021,3,5,1
BB141022,3,5,1
BB141023,3,2,1
BB141027,3,5,.
BB141030,1,.,.
BB141032,2,.,.
BB141033,1,.,.
BB141045,2,.,.
BB141050,3,5,.
BB141052,3,2,1
BB141053,2,.,.
BB141055,3,2,1
BB141060,3,3,1
BB141061,1,.,.
BB141065,3,5,.
BB141067,2,.,.
BB141071,3,5,.
BB141072,1,.,.
BB141076,3,5,.
BB141079,1,.,.
BB141081,3,2,.
BB141082,1,.,.
BB141084,3,2,.
BB141085,3,3,.
BB141086,1,.,.
BB141087,3,7,1
BB141088,1,.,.
BB141089,1,.,.
BB141092,3,2,.
BB141093,3,3,1
BB141096,3,3,1
BB141099,1,.,.
BB141102,2,.,.
BB141103,3,2,1
BB141104,1,.,.
BB141108,3,5,.
BB160006,3,2,.
BB160008,3,3,1
BB160012,1,.,.
BB160015,1,.,.
BB160018,3,2,.
BB160025,3,3,1
BB160031,3,2,1
BB160033,3,5,.
BB160034,3,3,.
BB160041,3,3,1
BB160047,3,2,.
BB160054,3,2,.
BB160055,3,2,1
BB160069,3,5,.
BB160080,1,.,.
BB160081,3,2,.
BB160082,3,8,1
BB160086,1,.,.
BB160092,3,2,.
BB160093,2,.,.
BB160095,3,5,.
BB160097,1,.,.
BB160108,3,3,1
BB160110,3,2,.
BB160122,3,7,.
BB160128,3,5,.
BB160134,3,2,.
BB160135,2,.,.
BB160139,3,2,1
BB160143,3,12,1
BB160147,3,3,1
BB160148,1,.,.
BB160154,3,2,.
BB160155,3,5,1
BB160160,3,8,1
BB160162,3,12,1
BB160167,3,5,.
BB160168,2,.,.
BB160169,3,3,.
BB160177,1,.,.
BB160183,1,.,.
BB160188,3,2,.
BB160189,3,12,1
BB160191,2,.,.
BB160192,3,12,1
BB160193,1,.,.
BB160194,3,3,.
BB160195,3,8,.
BB160196,3,2,1
BB160197,3,2,1
BB160202,3,3,1
BB160208,3,3,1
BB160211,3,3,1
BB160214,3,5,.
BB160217,3,5,.
BB160224,3,5,1
BB160225,3,2,1
BB160227,1,.,.
BB160230,3,12,1
BB160233,3,2,1
BB160238,1,.,.
BB160240,3,6,.
BB160251,3,3,.
BB160273,2,.,.
BB160276,3,7,1
BB160277,3,2,.
BB160286,3,2,.
BB160290,1,.,.
BB160292,1,.,.
BB160293,1,.,.
BB160298,3,12,1
BB160306,3,5,.
BB160316,3,3,1
BB160319,3,2,.
BB160320,3,2,.
BB160325,1,.,.
BB160331,1,.,.
BB160337,3,3,1
BB160338,2,.,.
BB160339,3,2,1
BB160344,1,.,.
BB160346,1,.,.
BB160347,2,.,.
BB160348,1,.,.
BB160349,3,5,.
BB160350,3,8,1
BB160364,3,2,1
BB160370,2,.,.
BB160374,2,.,.
BB160377,2,.,.
BB160380,1,.,.
BB160384,1,.,.
BB160388,3,5,.
BB160390,2,.,.
BB160391,1,.,.
BB160393,3,5,.
BB160399,3,12,1
BB160408,3,2,.
BB160419,1,.,.
BB160430,1,.,.
BB160435,3,12,1
BB160436,3,8,1
BB160437,3,5,.
BB160439,3,2,.
BB160441,3,2,.
BB160454,3,2,1
BB160455,2,.,.
BB160458,3,12,1
BB160462,3,5,.
BB160463,2,.,.
BB160468,3,5,.
BB160475,3,5,.
BB160480,3,5,.
BB160483,3,3,.
BB160484,3,3,1
BB160485,3,2,.
BB160486,1,.,.
BB160489,1,.,.
BB160498,2,.,.
BB160499,3,3,1
BB160508,3,2,1
BB160511,3,5,.
BB160521,2,.,.
BB160525,3,3,1
BB160527,3,2,1
BB160528,3,2,.
BB160529,2,.,.
BB160530,1,.,.
BB160533,1,.,.
BB160535,3,5,.
BB160540,3,2,1
BB160541,3,3,1
BB160543,1,.,.
BB160545,2,.,.
BB160547,3,5,.
BB160552,2,.,.
BB160553,1,.,.
BB160570,3,2,.
BB160575,3,3,1
BB160577,3,8,1
BB160581,3,3,.
BB160590,3,7,1
BB160592,1,.,.
BB160595,3,2,1
BB160604,2,.,.
BB160621,2,.,.
BB160642,2,.,.
BB160647,3,5,.
BB160651,3,5,1
BB160652,3,3,1
BB160659,3,3,1
BB160661,3,5,.
BB160669,3,2,.
BB160672,3,12,1
BB160676,3,8,1
BB160679,1,.,.
BB160685,3,2,1
BB160686,3,2,.
BB160690,3,3,1
BB160692,3,5,.
BB160706,3,2,1
BB160710,3,3,.
BB160711,1,.,.
BB160718,3,2,1
BB160719,1,.,.
BB160720,2,.,.
BB160722,1,.,.
BB160726,3,2,1
BB160730,3,5,.
BB160731,3,8,1
BB160733,3,5,.
BB160734,2,.,.
BB160737,1,.,.
BB160745,3,2,1
BB160756,3,12,1
BB160765,3,2,.
BB160766,3,8,.
BB160777,1,.,.
BB160778,3,2,1
BB160779,1,.,.
BB160784,3,3,1
BB160786,3,5,.
BB160789,3,2,1
BB160792,3,5,.
BB160796,2,.,.
BB160798,3,2,.
BB160801,1,.,.
BB160803,2,.,.
BB160805,3,2,1
BB160810,1,.,.
BB160812,3,8,.
BB160813,1,.,.
BB160815,3,8,.
BB160822,3,2,.
BB160825,1,.,.
BB160827,3,8,1
BB160828,3,5,.
BB160832,3,5,.
BB160833,1,.,.
BB160834,3,2,1
BB160836,3,2,1
BB160854,2,.,.
BB160863,3,2,.
BB160864,1,.,.
BB160867,3,8,.
BB160870,3,2,.
BB160871,2,.,.
BB160874,2,.,.
BB160877,1,.,.
BB160886,2,.,.
BB160891,1,.,.
BB160894,3,2,.
BB160896,3,2,.
BB160906,2,.,.
BB160910,1,.,.
BB160917,3,2,.
BB160918,3,12,1
BB160923,2,.,.
BB160938,3,8,1
BB160947,3,3,1
BB160959,3,3,1
BB160964,1,.,.
BB160968,3,5,.
BB160969,3,3,1
BB160973,3,8,.
BB160982,3,3,1
BB160983,1,.,.
BB160989,3,3,1
BB160991,1,.,.
BB160993,3,3,.
BB161008,3,2,.
BB161009,3,8,1
BB161011,1,.,.
BB161012,1,.,.
BB161015,1,.,.
BB161017,1,.,.
BB161020,1,.,.
BB161026,1,.,.
BB161037,3,8,1
BB161049,3,2,1
BB161056,3,2,1
BB161059,1,.,.
BB161068,3,12,1
BB161072,3,12,1
BB161075,3,8,1
BB161081,3,3,1
BB161083,3,2,.
BB161084,3,2,.
BB161085,3,12,1
BB161090,3,2,1
BB161094,1,.,.
BB161100,3,2,.
BB161103,3,5,.
BB161104,1,.,.
BB161105,3,2,.
BB161111,1,.,.
BB161112,1,.,.
BB161113,2,.,.
BB161114,2,.,.
BB161116,3,8,1
BB161117,2,.,.
BB161119,1,.,.
BB161120,2,.,.
BB161121,2,.,.
BB161122,2,.,.
BB161123,1,.,.
BB161125,3,12,1
BB161126,1,.,.
BB161127,1,.,.
BB161128,3,8,1
BB161129,2,.,.
BB161131,3,7,1
BB161132,1,.,.
BB161134,1,.,.
BB161138,1,.,.
BB161139,1,.,.
BB161143,3,2,1
BB161145,1,.,.
BB161146,1,.,.
BB161148,3,2,1
BB161149,1,.,.
BB161151,3,8,1
BB161152,3,8,1
BB161153,1,.,.
BB161155,3,8,.
BB161158,1,.,.
BB161159,3,3,1
BB161163,3,3,1
BB161169,3,8,1
BB161170,3,12,1
BB161172,1,.,.
BB161173,3,2,1
BB161174,2,.,.
BB161184,3,5,.
BB161199,3,2,1
BB161222,2,.,.
BB161225,3,2,.
BB161229,2,.,.
BB161231,3,5,.
BB161235,3,2,.
BB161237,1,.,.
BB161239,3,2,1
BB161240,3,5,.
BB161242,3,8,.
BB161243,3,8,.
BB161244,3,5,.
BB161250,2,.,.
BB161252,3,2,.
BB161255,3,2,1
BB161262,2,.,.
BB161277,2,.,.
BB161279,3,12,1
BB161280,3,6,1
BB161283,3,2,.
BB161288,3,2,1
BB161294,3,2,1
BB161295,3,2,1
BB161296,1,.,.
BB161305,3,2,1
BB161314,1,.,.
BB161328,2,.,.
BB161331,3,3,1
BB161333,3,2,.
BB161334,3,8,1
BB161337,1,.,.
BB161339,3,2,.
BB161342,2,.,.
BB161343,3,2,.
BB161349,2,.,.
BB161350,3,2,1
BB161356,2,.,.
BB161358,3,2,.
BB161360,1,.,.
BB161361,3,8,1
BB161363,1,.,.
BB161365,3,8,1
BB161366,1,.,.
BB161367,3,8,.
BB161369,3,5,.
BB161371,3,2,1
BB161376,3,3,1
BB161383,2,.,.
BB161387,3,2,.
BB161390,3,8,1
BB161393,3,2,.
BB161398,1,.,.
BB161410,2,.,.
BB161411,2,.,.
BB161413,3,2,.
BB161414,2,.,.
BB161416,3,8,1
BB161417,2,.,.
BB161418,1,.,.
BB161419,2,.,.
BB161422,3,2,1
BB161423,1,.,.
BB161427,3,8,1
BB161429,1,.,.
BB161430,3,8,1
BB161434,2,.,.
BB161435,1,.,.
BB161439,1,.,.
BB161440,1,.,.
BB161442,3,2,.
BB161443,1,.,.
BB161444,1,.,.
BB161445,2,.,.
BB161446,2,.,.
BB161448,3,2,1
BB161449,2,.,.
BB161451,1,.,.
BB161452,2,.,.
BB161453,2,.,.
BB161455,2,.,.
BB161456,2,.,.
BB161457,2,.,.
BB161459,1,.,.
BB161465,1,.,.
BB161466,1,.,.
BB161467,1,.,.
BB161469,2,.,.
BB161471,3,2,1
BB161472,2,.,.
BB161479,3,3,1
BB161480,3,5,.
BB161487,3,5,.
BB161490,3,5,.
BB161495,2,.,.
BB161497,3,2,.
BB161498,3,5,.
BB161500,3,2,1
BB161506,3,2,.
BB161515,1,.,.
BB161518,1,.,.
BB161526,3,5,.
BB161531,3,5,.
BB161533,3,8,1
BB161535,3,2,1
BB161536,1,.,.
BB161537,1,.,.
BB161538,1,.,.
BB161543,2,.,.
BB161549,1,.,.
BB161550,3,12,1
BB161557,3,5,1
BB161561,1,.,.
BB161570,3,12,1
BB161572,1,.,.
BB161576,2,.,.
BB161586,3,2,1
BB161600,3,2,1
BB161602,2,.,.
BB161605,1,.,.
BB161609,2,.,.
BB161612,2,.,.
BB161614,2,.,.
BB161616,3,8,1
BB161626,2,.,.
BB161651,2,.,.
BB161664,3,3,1
BB161668,3,2,.
BB161686,2,.,.
BB161687,3,8,1
BB161689,2,.,.
BB161693,2,.,.
BB161694,2,.,.
BB161697,2,.,.
BB161699,2,.,.
BB161708,2,.,.
BB161710,2,.,.
BB161712,3,2,1
BB161716,3,3,.
BB161723,1,.,.
BB161724,3,3,.
BB161729,2,.,.
BB161732,3,2,1
BB161737,3,3,1
BB161739,2,.,.
BB161751,3,8,.
BB161759,3,2,.
BB161776,2,.,.
BB161778,3,2,.
BB161782,1,.,.
BB161785,3,8,1
BB161795,2,.,.
BB161797,3,8,1
BB161802,3,2,1
BB161809,2,.,.
BB161810,1,.,.
BB161812,3,3,.
BB161819,3,8,1
BB161824,3,2,1
BB161829,2,.,.
BB161831,3,2,.
BB161836,3,2,1
BB161840,2,.,.
BB161842,3,2,1
BB161845,3,2,1
BB161846,2,.,.
BB161847,2,.,.
BB161848,3,2,.
BB161863,2,.,.
BB161865,2,.,.
BB161870,2,.,.
BB161871,1,.,.
BB161872,3,2,1
BB161891,3,2,.
BB161895,2,.,.
BB161900,2,.,.
BB161906,3,7,1
BB161911,3,8,.
BB161913,2,.,.
BB161917,2,.,.
BB161919,3,4,1
BB161921,1,.,.
BB161927,3,4,1
BB161938,2,.,.
BB161940,1,.,.
BB161952,2,.,.
BB161955,3,4,.
BB161957,1,.,.
BB161958,3,8,.
BB161961,3,2,.
BB161966,2,.,.
BB161972,3,5,.
BB161973,2,.,.
BB161974,1,.,.
BB161975,2,.,.
BB161984,3,2,1
BB161988,3,3,1
BB161996,2,.,.
BB162004,3,12,1
BB162010,1,.,.
BB162015,1,.,.
BB162021,3,8,1
BB162026,1,.,.
BB162033,1,.,.
BB162042,1,.,.
BB162044,3,4,1
BB162046,2,.,.
BB162047,3,2,1
BB162050,1,.,.
BB162056,2,.,.
BB162057,1,.,.
BB162059,1,.,.
BB162066,3,8,1
BB162067,3,2,1
BB162071,2,.,.
BB162076,3,2,1
BB162077,3,2,1
BB162080,2,.,.
BB162082,3,3,1
BB162083,1,.,.
BB162087,3,2,1
BB162088,3,5,.
BB162089,2,.,.
BB162090,3,3,1
BB162091,2,.,.
BB162095,3,12,1
BB162103,2,.,.
BB162104,1,.,.
BB162108,3,2,1
BB162111,2,.,.
BB162113,3,12,1
BB162124,1,.,.
BB162138,1,.,.
BB162141,3,5,.
BB162142,1,.,.
BB162143,1,.,.
BB162144,3,3,.
BB162147,1,.,.
BB162149,3,3,1
BB162151,1,.,.
BB162155,1,.,.
BB162157,3,2,1
BB162161,1,.,.
BB162164,3,8,1
BB162170,2,.,.
BB162173,2,.,.
BB162185,1,.,.
BB162186,1,.,.
BB162187,2,.,.
BB162193,3,3,1
BB162201,2,.,.
BB162203,3,3,1
BB162211,3,6,.
BB162219,3,3,.
BB162221,3,5,1
BB162224,3,3,1
BB162225,1,.,.
BB162227,3,8,.
BB162230,2,.,.
BB162232,1,.,.
BB162235,1,.,.
BB162237,2,.,.
BB162239,3,2,1
BB162240,3,2,.
BB162242,3,2,.
BB162243,3,2,.
BB162244,3,2,1
BB162246,3,5,.
BB162247,1,.,.
BB162248,2,.,.
BB162250,3,5,.
BB162255,3,2,.
BB162258,3,2,1
BB162265,1,.,.
BB162269,3,2,.
BB162294,3,5,.
BB162302,3,5,.
BB162311,2,.,.
BB162322,3,3,1
BB162329,3,3,1
BB162354,3,3,1
BB162365,1,.,.
BB162371,3,3,1
BB162384,3,5,.
BB162390,3,3,1
BB162411,3,2,.
BB162413,1,.,.
BB162417,1,.,.
BB162436,3,5,.
BB162459,3,2,1
BB162465,2,.,.
BB162467,3,2,1
BB162481,3,2,.
BB162485,3,2,.
BB162496,2,.,.
BB162501,3,8,1
BB162508,3,2,.
BB162509,3,2,1
BB162511,2,.,.
BB162512,2,.,.
BB162526,3,3,1
BB162529,1,.,.
BB162531,1,.,.
BB162532,2,.,.
BB162533,2,.,.
BB162534,3,8,1
BB162538,2,.,.
BB162539,1,.,.
BB162540,2,.,.
BB162541,3,5,.
BB162549,2,.,.
BB162555,1,.,.
BB162558,1,.,.
BB162562,3,2,1
BB162569,3,8,1
BB162574,3,2,1
BB162584,2,.,.
BB162591,2,.,.
BB162593,3,7,1
BB162602,3,7,.
BB162604,3,5,.
BB162617,2,.,.
BB162624,3,8,.
BB162633,1,.,.
BB162634,3,3,1
BB162639,2,.,.
BB162640,1,.,.
BB162641,1,.,.
BB162647,2,.,.
BB162649,3,5,.
BB162662,2,.,.
BB162677,2,.,.
BB162679,2,.,.
BB162689,1,.,.
BB162696,2,.,.
BB162704,3,8,1
BB162706,3,8,1
BB162707,2,.,.
BB162728,2,.,.
BB162735,1,.,.
BB162736,2,.,.
BB162739,3,2,.
BB162743,3,7,1
BB162746,3,2,.
BB162750,2,.,.
BB162753,1,.,.
BB162754,1,.,.
BB162757,2,.,.
BB162765,3,5,.
BB162766,1,.,.
BB162769,1,.,.
BB162772,2,.,.
BB162775,2,.,.
BB162777,1,.,.
BB162782,2,.,.
BB162784,3,2,1
BB162785,3,2,1
BB162788,1,.,.
BB162795,3,3,.
BB162797,3,6,1
BB162799,2,.,.
BB162800,3,5,.
BB162802,3,2,1
BB162808,3,5,1
BB162809,3,2,1
BB162812,3,3,1
BB162814,3,3,.
BB162825,2,.,.
BB162827,3,3,1
BB162831,1,.,.
BB162832,1,.,.
BB162837,1,.,.
BB162839,2,.,.
BB162840,1,.,.
BB162849,2,.,.
BB162854,1,.,.
BB162859,3,2,1
BB162860,1,.,.
BB162861,2,.,.
BB162871,3,5,.
BB162873,3,3,1
BB162874,1,.,.
BB162876,1,.,.
BB162877,3,5,.
BB162878,1,.,.
BB162879,1,.,.
BB162880,3,8,1
BB162882,1,.,.
BB162883,2,.,.
BB162885,2,.,.
BB162886,1,.,.
BB162887,3,5,.
BB162890,1,.,.
BB162896,3,7,1
BB162898,1,.,.
BB162900,1,.,.
BB162906,2,.,.
BB162910,3,2,1
BB162911,3,5,.
BB162912,1,.,.
BB162914,2,.,.
BB162915,3,12,1
BB162921,3,5,.
BB162933,3,2,1
BB162934,2,.,.
BB162935,2,.,.
BB162936,1,.,.
BB162944,2,.,.
BB162946,3,5,.
BB162947,3,8,.
BB162951,2,.,.
BB162957,3,3,1
BB162958,3,7,1
BB162960,2,.,.
BB162963,2,.,.
BB162967,3,5,.
BB162968,3,8,.
BB162969,1,.,.
BB162970,1,.,.
BB162975,1,.,.
BB162981,3,12,1
BB162984,3,8,1
BB162989,1,.,.
BB170001,2,.,.
BB170002,2,.,.
BB170004,3,2,1
BB170009,1,.,.
BB170011,3,8,.
BB170014,3,2,.
BB170018,3,5,1
BB170026,3,8,1
BB170029,3,5,.
BB170030,3,2,1
BB170031,1,.,.
BB170032,3,2,1
BB170035,2,.,.
BB170048,1,.,.
BB170050,3,3,.
BB170051,3,12,1
BB170057,3,2,.
BB170061,1,.,.
BB170062,3,5,.
BB170065,2,.,.
BB170067,3,7,.
BB170070,3,2,1
BB170074,1,.,.
BB170084,1,.,.
BB170087,3,3,1
BB170089,3,2,1
BB170091,1,.,.
BB170095,1,.,.
BB170103,2,.,.
BB170104,3,5,1
BB170111,1,.,.
BB170112,2,.,.
BB170118,3,2,1
BB170120,1,.,.
BB170122,3,5,1
BB170123,2,.,.
BB170124,2,.,.
BB170125,2,.,.
BB170127,3,5,.
BB170128,3,3,1
BB170133,2,.,.
BB170134,3,2,1
BB170141,1,.,.
BB170142,3,5,1
BB170147,3,7,1
BB170148,2,.,.
BB170154,3,3,.
BB170158,1,.,.
BB170162,3,3,1
BB170166,3,8,.
BB170168,3,3,1
BB170169,1,.,.
BB170170,3,3,1
BB170172,3,3,1
BB170173,3,2,.
BB170177,3,5,.
BB170178,1,.,.
BB170179,1,.,.
BB170184,2,.,.
BB170185,3,2,1
BB170193,1,.,.
BB170199,2,.,.
BB170200,1,.,.
BB170203,3,8,.
BB170205,3,5,.
BB170208,1,.,.
BB170209,3,2,1
BB170216,3,2,.
BB170218,3,2,.
BB170220,3,2,1
BB170223,3,8,1
BB170241,1,.,.
BB170245,1,.,.
BB170246,1,.,.
BB170247,2,.,.
BB170254,3,2,1
BB170259,2,.,.
BB170260,3,2,.
BB170267,3,5,.
BB170270,3,4,.
BB170275,2,.,.
BB170276,3,2,1
BB170282,2,.,.
BB170283,3,8,1
BB170286,3,3,1
BB170290,1,.,.
BB170291,3,5,.
BB170293,3,8,.
BB170294,1,.,.
BB170297,1,.,.
BB170302,1,.,.
BB170305,3,8,.
BB170309,1,.,.
BB170310,2,.,.
BB170312,2,.,.
BB170314,1,.,.
BB170319,3,2,1
BB170320,1,.,.
BB170321,1,.,.
BB170326,3,2,1
BB170330,3,5,.
BB170334,1,.,.
BB170337,1,.,.
BB170338,1,.,.
BB170339,3,5,.
BB170340,3,8,1
BB170341,3,5,.
BB170347,3,2,.
BB170348,1,.,.
BB170350,1,.,.
BB170351,2,.,.
BB170355,1,.,.
BB170357,1,.,.
BB170358,1,.,.
BB170360,3,8,.
BB170361,3,5,.
BB170362,3,7,.
BB170367,2,.,.
BB170370,3,5,.
BB170374,2,.,.
BB170375,1,.,.
BB170376,1,.,.
BB170381,1,.,.
BB170382,3,7,1
BB170387,2,.,.
BB170393,1,.,.
BB170395,1,.,.
BB170396,3,3,1
BB170400,3,8,.
BB170401,3,3,1
BB170404,3,3,1
BB170405,3,7,.
BB170407,2,.,.
BB170409,1,.,.
BB170411,1,.,.
BB180001,3,3,1
BB180002,3,3,1
BB180007,1,.,.
BB180009,3,2,1
BB180010,3,12,1
BB180017,3,5,1
BB180020,3,3,1
BB180024,3,2,.
BB180030,1,.,.
BB180031,3,7,.
BB180035,1,.,.
BB180047,3,12,1
BB180049,1,.,.
BB180053,3,2,1
BB180058,3,5,.
BB180075,2,.,.
BB180079,3,3,1
BB180082,3,8,1
BB180083,3,4,1
BB180084,3,12,1
BB180087,3,3,1
BB180088,1,.,.
BB180092,2,.,.
BB180097,3,3,1
BB180098,3,3,1
BB180101,1,.,.
BB180104,3,2,1
BB180105,3,12,1
BB180107,3,8,1
BB180108,1,.,.
BB180109,2,.,.
BB180110,3,5,.
BB180111,3,2,1
BB180112,1,.,.
BB180114,3,12,1
BB180115,1,.,.
BB180123,1,.,.
BB180124,1,.,.
BB180126,1,.,.
BB180128,3,12,1
BB180129,3,5,.
BB180130,1,.,.
BB180133,1,.,.
BB180134,3,8,1
BB180135,1,.,.
BB180136,3,3,.
BB180137,1,.,.
BB180139,3,8,1
BB180140,3,12,1
BB180144,1,.,.
BB180145,3,12,1
BB180163,3,10,.
BB180168,3,5,1
BB180170,1,.,.
BB180179,2,.,.
BB180181,3,8,1
BB180191,1,.,.
BB180192,3,5,.
BB180193,1,.,.
BB180194,3,3,1
BB180195,3,2,1
BB180197,3,5,.
BB180199,2,.,.
BB180200,2,.,.
BB180201,3,2,1
BB180207,3,8,.
BB180208,3,3,1
BB180209,3,2,.
BB180210,3,2,1
BB180211,3,5,.
BB180212,3,5,.
BB180213,1,.,.
BB180214,3,2,.
BB180216,3,5,.
BB180218,1,.,.
BB180221,3,2,1
BB180223,3,5,1
BB180224,3,5,1
BB180226,3,3,.
BB180228,1,.,.
BB180229,2,.,.
BB180231,1,.,.
BB180233,1,.,.
BB180236,3,2,1
BB180237,2,.,.
BB180238,1,.,.
BB180240,3,5,.
BB180243,3,5,.
BB180244,3,8,1
BB180247,3,2,1
BB180248,1,.,.
BB180250,3,2,1
BB180251,3,5,1
BB180252,2,.,.
BB180256,1,.,.
BB180257,1,.,.
BB180259,1,.,.
BB180260,3,7,1
BB180261,3,12,1
BB180266,3,2,.
BB180270,3,8,1
BB180272,1,.,.
BB180274,3,7,1
BB180275,3,5,.
BB180277,3,5,.
BB180284,3,3,.
BB180298,3,2,.
BB180311,1,.,.
BB180312,3,5,.
BB180313,3,3,1
BB180315,3,2,.
BB180316,1,.,.
BB180318,1,.,.
BB180323,1,.,.
BB180325,3,8,1
BB180326,3,3,1
BB180327,1,.,.
BB180328,3,5,.
BB180329,2,.,.
BB180330,3,12,1
BB180331,2,.,.
BB180339,1,.,.
BB180341,2,.,.
BB180346,3,8,1
BB180350,3,5,.
BB180353,3,5,1
BB180359,3,5,.
BB180362,3,5,.
BB180363,3,7,1
BB180364,3,2,1
BB180365,3,3,1
BB180369,3,3,1
BB180370,1,.,.
BB180374,3,8,1
BB180375,1,.,.
BB180376,3,2,1
BB180383,3,5,.
BB180389,3,3,.
BB180391,2,.,.
BB180393,1,.,.
BB180402,3,12,1
BB180408,3,5,.
BB180410,1,.,.
BB180411,3,3,.
BB180417,2,.,.
BB180425,3,2,1
BB180426,3,8,1
BB180427,3,2,.
BB180429,3,8,1
BB180431,3,2,1
BB180434,1,.,.
BB180439,3,8,1
BB180442,1,.,.
BB180445,3,5,.
BB180450,1,.,.
BB180452,3,5,.
BB180453,3,2,.
BB180455,3,5,1
BB180459,3,2,.
BB180461,3,3,1
BB180462,1,.,.
BB180466,3,5,.
BB180467,1,.,.
BB180468,3,8,.
BB180473,3,2,1
BB180475,1,.,.
BB180478,3,5,.
BB180480,3,12,1
BB180481,1,.,.
BB180482,2,.,.
BB180483,3,5,.
BB180485,3,3,1
BB180486,3,3,.
BB180489,1,.,.
BB180490,3,2,.
BB180492,3,8,1
BB180493,1,.,.
BB180497,3,5,.
BB180498,3,12,1
BB180499,3,2,.
BB180501,3,8,1
BB180504,2,.,.
BB180508,3,2,1
BB180509,2,.,.
BB180510,1,.,.
BB180511,3,8,1
BB180512,3,5,.
BB180520,3,2,1
BB180524,3,5,.
BB180525,3,5,.
BB180533,3,7,1
BB180534,1,.,.
BB180537,3,2,1
BB180539,2,.,.
BB180541,3,5,.
BB180542,3,3,1
BB180545,3,2,1
BB180547,2,.,.
BB180548,3,2,.
BB180550,2,.,.
BB180558,3,2,.
BB180564,2,.,.
BB180568,3,2,1
BB180569,1,.,.
BB180574,1,.,.
BB180576,3,5,.
BB180577,2,.,.
BB180584,3,3,.
BB180585,3,3,1
BB180590,3,2,1
BB180592,2,.,.
BB180599,1,.,.
BB180608,3,5,.
BB180609,3,8,.
BB180612,3,4,1
BB180615,3,3,1
BB180616,3,3,.
BB180617,3,5,1
BB180619,3,8,1
BB180625,3,5,.
BB180631,1,.,.
BB180634,1,.,.
BB180639,3,8,.
BB180642,2,.,.
BB180644,3,5,.
BB180646,3,3,1
BB180651,3,8,1
BB180657,3,5,.
BB180663,3,2,.
BB180667,3,3,1
BB180668,3,12,1
BB180669,3,8,.
BB180675,1,.,.
BB180678,3,12,1
BB180681,3,3,1
BB180682,3,5,.
BB180684,3,3,1
BB180689,3,7,.
BB180692,3,8,1
BB180694,3,2,.
BB180696,3,5,1
BB180697,3,3,1
BB180698,1,.,.
BB180700,3,2,.
BB180701,3,3,.
BB180702,1,.,.
BB180707,1,.,.
BB180713,1,.,.
BB180714,3,8,1
BB180715,2,.,.
BB180716,2,.,.
BB180718,3,12,1
BB180719,3,3,1
BB180721,3,7,1
BB180722,1,.,.
BB180724,3,12,1
BB180726,2,.,.
BB180727,3,2,1
BB180729,2,.,.
BB180730,2,.,.
